,carname,starttime,endtime,startlat,startlon,endlat,endlon,timeintrip,dist,year,week,h3_O,h3_D,Month,Date,Year_1,Hour
45239,HRur6zKxHwGs/AwOiBKgvH1oPD8,2022-02-14 07:12:18,2022/02/14 07:25:18,13.7239049073208,100.550292019525,13.7417610377279,100.543471703775,780,3635.0,2022,163,8864a4849bfffff,8864a4b169fffff,2,2022/02/14,2022,7
45240,HRur6zKxHwGs/AwOiBKgvH1oPD8,2022-02-14 07:35:18,2022/02/14 07:54:18,13.7336984548938,100.538192716819,13.7235951074226,100.529620352664,1140,1960.0,2022,163,8864a4b145fffff,8864a4b14bfffff,2,2022/02/14,2022,7
45250,YbFcL9j7E2GnvuWKB5/wEXdnKfE,2022-02-14 07:47:33,2022/02/14 08:14:33,13.7344972776601,100.524821454068,13.747035083554,100.510484856623,1620,3400.0,2022,163,8864a4b109fffff,8864a4b103fffff,2,2022/02/14,2022,7
45251,u0pi/I2bmGhdZmR3YS1EszCYoOg,2022-02-14 08:09:20,2022/02/14 08:30:20,13.7341291344364,100.534130851472,13.7326113693177,100.514676390855,1260,3020.0,2022,163,8864a4b147fffff,8864a4b155fffff,2,2022/02/14,2022,8
45252,u0pi/I2bmGhdZmR3YS1EszCYoOg,2022-02-14 08:50:20,2022/02/14 09:11:20,13.7443165636537,100.541246006273,13.7256827966427,100.518885291575,1260,3936.0,2022,163,8864a4b169fffff,8864a4b155fffff,2,2022/02/14,2022,8
45254,8bDqtwMMHvEdswSFCTyAAfBWdHc,2022-02-14 07:28:18,2022/02/14 07:38:17,13.7302118278229,100.536818605367,13.7315376192684,100.531759541098,599,2568.0,2022,163,8864a4b141fffff,8864a4b147fffff,2,2022/02/14,2022,7
45260,kuKoLdRoEZPdyWMMhjm0ACOS5r0,2022-02-14 07:17:12,2022/02/14 07:34:11,13.7450845246601,100.536790183921,13.7653446568047,100.538734976331,1019,3117.0,2022,163,8864a4b16bfffff,8864a4ba5bfffff,2,2022/02/14,2022,7
45274,dvfu0J8hmpqdws6Q35ptDtc/rqU,2022-02-21 07:25:20,2022/02/21 07:59:34,13.7438468461752,100.544076438591,13.7120759398531,100.51555337551,2054,5874.0,2022,164,8864a4b169fffff,8864a4b159fffff,2,2022/02/21,2022,7
45278,Rg6W8Y+FLNWYVyZj2DSdeEcR6TE,2022-02-21 07:03:51,2022/02/21 07:48:51,13.7232705770621,100.551852970461,13.764047338627,100.537898019584,2700,5897.0,2022,164,8864a4849bfffff,8864a4ba5bfffff,2,2022/02/21,2022,7
45279,Rg6W8Y+FLNWYVyZj2DSdeEcR6TE,2022-02-21 08:16:51,2022/02/21 08:24:51,13.7372299271673,100.539055206766,13.7489419410037,100.524065451835,480,2931.0,2022,164,8864a4b145fffff,8864a4b105fffff,2,2022/02/21,2022,8
45299,MUkXcKAdlt6H9kNZn2+rM9QrCFA,2022-02-21 07:49:52,2022/02/21 07:59:52,13.7418982150354,100.535318777757,13.730500244567,100.533427823437,600,1302.0,2022,164,8864a4b16bfffff,8864a4b141fffff,2,2022/02/21,2022,7
45301,J/p8pYobaDmF/aySYOCcTtKloMA,2022-02-21 08:20:31,2022/02/21 08:27:31,13.7450229708631,100.537134111171,13.7299553530208,100.527695355366,420,2630.0,2022,164,8864a4b16bfffff,8864a4b143fffff,2,2022/02/21,2022,8
45303,DPQsGkXXC+HQUeR1qginMyGiYAQ,2022-02-21 07:43:05,2022/02/21 07:57:05,13.7331810290658,100.537988672212,13.7192526736337,100.561555121687,840,3360.0,2022,164,8864a4b145fffff,8864a4b325fffff,2,2022/02/21,2022,7
45311,QJXGPRAeTXwhIqBkC6G7zdOv7IU,2022-02-21 07:10:34,2022/02/21 07:17:18,13.7331120238766,100.537961776107,13.7497607959316,100.542351598142,404,2519.0,2022,164,8864a4b145fffff,8864a4b161fffff,2,2022/02/21,2022,7
45317,GWsshiioet5oWzzhf5lyFYzIfFo,2022-02-21 07:22:17,2022/02/21 07:37:17,13.737184571827,100.534598709489,13.7641333571642,100.547682797098,900,4157.0,2022,164,8864a4b147fffff,8864a4ba59fffff,2,2022/02/21,2022,7
45319,SNe8lYhEffPtP72Gu6ka+lPxWRg,2022-02-21 07:15:30,2022/02/21 07:25:30,13.7331907492507,100.538043749923,13.7234436362972,100.529697170164,600,1684.0,2022,164,8864a4b145fffff,8864a4b14bfffff,2,2022/02/21,2022,7
45324,e0XmWlI6b+t+9D+fJTLXm/GuuMQ,2022-02-21 07:15:22,2022/02/21 07:37:22,13.744346456943,100.541066005195,13.7492079770998,100.554276909573,1320,2202.0,2022,164,8864a4b169fffff,8864a4b16dfffff,2,2022/02/21,2022,7
45341,eDC6/qwSouO9s6s98asWwrpQKnE,2022-02-21 08:00:35,2022/02/21 08:13:34,13.7343477397913,100.538877284843,13.7231148336314,100.529858835546,779,1882.0,2022,164,8864a4b145fffff,8864a4b14bfffff,2,2022/02/21,2022,8
45344,OkitctQja5SpCx/fHJwKyn90baM,2022-02-21 08:08:21,2022/02/21 08:25:21,13.7403038268263,100.546895028206,13.7357241585708,100.553100778809,1020,3325.0,2022,164,8864a4b169fffff,8864a48493fffff,2,2022/02/21,2022,8
45346,nTXP1qIiI6naX+cYW99zfX3vhFg,2022-02-21 08:40:33,2022/02/21 09:00:33,13.7427702559785,100.535453458705,13.7227702349807,100.533696301629,1200,2820.0,2022,164,8864a4b16bfffff,8864a4b141fffff,2,2022/02/21,2022,8
45350,2WwOGMChgB/kOrAfZuOCP1RciXw,2022-02-21 07:18:15,2022/02/21 07:30:15,13.7344885183688,100.534187103819,13.7564424132006,100.509930495275,720,5202.0,2022,164,8864a4b147fffff,8864a4b107fffff,2,2022/02/21,2022,7
45352,GnzKuM3sVJ9cdtcXakSLNRQIEpw,2022-02-21 08:31:12,2022/02/21 09:17:12,13.7318248539458,100.533811764532,13.7663748010896,100.487063297038,2760,8193.0,2022,164,8864a4b141fffff,8864a4bad9fffff,2,2022/02/21,2022,8
45356,ZdS8eGNcafBlz94IAdBJqPs0090,2022-02-21 07:10:09,2022/02/21 07:42:11,13.7458662083374,100.532819325836,13.7683021882873,100.425881203659,1922,15591.0,2022,164,8864a4b16bfffff,8864a4b1b3fffff,2,2022/02/21,2022,7
45362,zi6OXSezlu5qen77RdN2jnbfsuY,2022-02-21 07:56:36,2022/02/21 08:08:43,13.7397092793709,100.546960517921,13.7282354878558,100.533974607213,727,2409.0,2022,164,8864a4b169fffff,8864a4b141fffff,2,2022/02/21,2022,7
45365,UrUKHKMlwY9l2/2sK4KbktHQwh4,2022-02-28 07:16:36,2022/02/28 07:31:36,13.7338073692647,100.528879984523,13.7560339001805,100.542465864662,900,3720.0,2022,165,8864a4b147fffff,8864a4b165fffff,2,2022/02/28,2022,7
45366,4qnFC2KO6157/ee544Snd84oJKo,2022-02-28 07:08:20,2022/02/28 07:43:10,13.7329517977454,100.537899324879,13.7801205211921,100.47552195013,2090,10060.0,2022,165,8864a4b145fffff,8864a4bad3fffff,2,2022/02/28,2022,7
45367,ediQkcA3UdTDgS52vauKCvrMDt0,2022-02-28 08:43:34,2022/02/28 08:53:12,13.7323584026052,100.530185001354,13.7518736396379,100.531482073804,578,3225.0,2022,165,8864a4b147fffff,8864a4b163fffff,2,2022/02/28,2022,8
45368,sF6k0u0NCAgVF7JwJUSBH2a/0Fo,2022-02-28 08:15:16,2022/02/28 08:31:16,13.7313143484572,100.533618849799,13.7532101270094,100.539976519512,960,3220.0,2022,165,8864a4b141fffff,8864a4b161fffff,2,2022/02/28,2022,8
45371,imul1vQjNkd3CQjPr53xGt3RIp0,2022-02-28 08:34:02,2022/02/28 08:45:46,13.7478057960551,100.520739734694,13.7711856604557,100.48819407649,704,5633.0,2022,165,8864a4b101fffff,8864a4bad9fffff,2,2022/02/28,2022,8
45372,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-02-28 07:17:03,2022/02/28 07:28:03,13.742956917915,100.547381203411,13.7537535673725,100.541710888788,660,2064.0,2022,165,8864a4b169fffff,8864a4b161fffff,2,2022/02/28,2022,7
45375,OB4pJukjKy4gClBTTyN2sqDwd8Q,2022-02-28 07:19:49,2022/02/28 08:04:49,13.7355093740085,100.534344201452,13.6802387100107,100.60972288318,2700,11805.0,2022,165,8864a4b147fffff,8864a48681fffff,2,2022/02/28,2022,7
45380,SBi5q0pXxvtIlqpU/q9icFsJe3k,2022-02-28 07:36:24,2022/02/28 08:51:33,13.733568463265,100.52884136155,13.7606125866231,100.570290672531,4509,7344.0,2022,165,8864a4b147fffff,8864a484b5fffff,2,2022/02/28,2022,7
45382,WTy23/aGZGlzEb+qektGDnwiJLA,2022-02-28 08:16:40,2022/02/28 08:24:40,13.7477236773655,100.522184048151,13.7463134259044,100.511652962169,480,1455.0,2022,165,8864a4b105fffff,8864a4b103fffff,2,2022/02/28,2022,8
45392,ZdS8eGNcafBlz94IAdBJqPs0090,2022-02-28 07:13:32,2022/02/28 07:44:32,13.746205792246,100.531346437332,13.7979427900533,100.448468279745,1860,14441.0,2022,165,8864a4b10dfffff,8864a4a345fffff,2,2022/02/28,2022,7
45402,2WwOGMChgB/kOrAfZuOCP1RciXw,2022-02-28 07:57:10,2022/02/28 08:41:10,13.7326423662612,100.533923869431,13.7208230808913,100.494377453917,2640,5506.0,2022,165,8864a4b147fffff,8864a4b025fffff,2,2022/02/28,2022,7
45403,AHGPsXLrLo+ZhwNb4GUyGMYpo5s,2022-02-28 07:01:01,2022/02/28 07:20:36,13.744670656893,100.522098778826,13.7779476033784,100.485661831657,1175,6932.0,2022,165,8864a4b101fffff,8864a4bad1fffff,2,2022/02/28,2022,7
45406,xqUQPay4/BhRqQhpLwJVCznNmpk,2022-02-28 07:13:17,2022/02/28 07:21:17,13.7454854252051,100.534900985064,13.7598855318176,100.529730341275,480,2282.0,2022,165,8864a4b16bfffff,8864a4b129fffff,2,2022/02/28,2022,7
45414,WftdeUr1Q69BcPY+wkMuFV5peB8,2022-02-28 07:07:20,2022/02/28 07:34:42,13.7369960289815,100.546331970585,13.7121109364112,100.502030098986,1642,6957.0,2022,165,8864a48493fffff,8864a4b15bfffff,2,2022/02/28,2022,7
45421,j2oHNrcIKmzHgqlrzIQx2VHfIhU,2022-02-28 08:52:32,2022/02/28 09:28:32,13.7369747,100.5488265,13.7863727279379,100.46421076291,2160,12263.0,2022,165,8864a48493fffff,8864a4ba9bfffff,2,2022/02/28,2022,8
45422,vE42PQWGGSYcGevMCUPqf7HYwac,2022-02-28 07:58:49,2022/02/28 08:33:49,13.745339086692,100.535693250624,13.8201743841657,100.563923965513,2100,9700.0,2022,165,8864a4b16bfffff,8864a4ba21fffff,2,2022/02/28,2022,7
45426,QlIIDwzEPpP73UlRKLw1BZmoK0w,2022-02-28 08:40:41,2022/02/28 08:47:22,13.7442163150321,100.541849366575,13.7532418430527,100.531471843704,401,2037.0,2022,165,8864a4b169fffff,8864a4b163fffff,2,2022/02/28,2022,8
45431,sFB/sH5Ji62OIVXBYS+VN6r2DB4,2022-02-28 08:21:38,2022/02/28 08:35:38,13.7367217845146,100.539115701981,13.746051387426,100.531450820898,840,2350.0,2022,165,8864a4b145fffff,8864a4b10dfffff,2,2022/02/28,2022,8
45433,HRur6zKxHwGs/AwOiBKgvH1oPD8,2022-02-28 07:11:53,2022/02/28 07:18:42,13.7430594,100.5473961,13.7244305402904,100.549025063593,409,2927.0,2022,165,8864a4b169fffff,8864a4849bfffff,2,2022/02/28,2022,7
45437,SI/jYnE3JwPNGJHlpwh4qRNBkEE,2022-02-28 08:57:28,2022/02/28 09:10:27,13.7331910821349,100.528435150551,13.7497118010031,100.54100022688,779,3102.0,2022,165,8864a4b147fffff,8864a4b161fffff,2,2022/02/28,2022,8
45457,01eSjlYfCoAw9i29NwtO4i0Lpmo,2022-03-07 07:50:26,2022/03/07 08:27:26,13.7337485690927,100.538212986136,13.7375076317538,100.517445194448,2220,3178.0,2022,166,8864a4b145fffff,8864a4b109fffff,3,2022/03/07,2022,7
45468,C7MWxa71KwN21PM/OOXqgvazrzA,2022-03-07 08:57:42,2022/03/07 09:20:42,13.7332648297034,100.527978265774,13.7915847061126,100.548848065572,1380,7017.0,2022,166,8864a4b147fffff,8864a4ba0bfffff,3,2022/03/07,2022,8
45473,XUwqacpC9Lo6ogAi3RXv4uuguBI,2022-03-07 07:25:58,2022/03/07 07:45:34,13.734360879194,100.5409100412,13.7562525751837,100.522921245793,1176,4003.0,2022,166,8864a4b145fffff,8864a4b105fffff,3,2022/03/07,2022,7
45482,9pQB+TGOn37lNNArwoXkHKUGssA,2022-03-07 07:11:01,2022/03/07 07:37:56,13.7321866877737,100.537606720259,13.7680269942309,100.571570674208,1615,6810.0,2022,166,8864a4b145fffff,8864a484b5fffff,3,2022/03/07,2022,7
45487,Q7w1HoUV/RpFllUVu7fPbsWimkI,2022-03-07 07:22:36,2022/03/07 08:15:36,13.742809935751,100.535460350186,13.8228157752291,100.631294903782,3180,19589.0,2022,166,8864a4b16bfffff,8864a485a5fffff,3,2022/03/07,2022,7
45488,Za9tBZeK/fatNGjBmE7Qv0gQ/K4,2022-03-07 08:26:59,2022/03/07 08:47:59,13.7481337223717,100.531048647986,13.7816198260685,100.531073107602,1260,4712.0,2022,166,8864a4b163fffff,8864a4ba19fffff,3,2022/03/07,2022,8
45494,j2oHNrcIKmzHgqlrzIQx2VHfIhU,2022-03-07 08:22:01,2022/03/07 08:51:01,13.7414185107341,100.547253682957,13.7246659890851,100.48577669436,1740,8866.0,2022,166,8864a4b169fffff,8864a4b027fffff,3,2022/03/07,2022,8
45497,FzqBSqlWNUWKB0twyf2crswgVYA,2022-03-07 08:37:08,2022/03/07 08:45:08,13.7306728782706,100.534131705287,13.7456014491176,100.534266862278,480,4217.0,2022,166,8864a4b141fffff,8864a4b16bfffff,3,2022/03/07,2022,8
45498,FzqBSqlWNUWKB0twyf2crswgVYA,2022-03-07 08:52:08,2022/03/07 09:15:08,13.7339490449372,100.526245808552,13.7457008723557,100.533722964455,1380,2083.0,2022,166,8864a4b147fffff,8864a4b16bfffff,3,2022/03/07,2022,8
45500,xOLXXXPYEE79SJUW+a++lMAHtF8,2022-03-07 07:07:49,2022/03/07 07:36:49,13.7428812060983,100.535473426209,13.6757087509571,100.414250989365,1740,18016.0,2022,166,8864a4b16bfffff,8864a4b0ddfffff,3,2022/03/07,2022,7
45508,DPQsGkXXC+HQUeR1qginMyGiYAQ,2022-03-07 07:48:44,2022/03/07 07:56:44,13.7480832146976,100.540794705529,13.7498309533895,100.550940922625,480,1256.0,2022,166,8864a4b161fffff,8864a4b16dfffff,3,2022/03/07,2022,7
45515,wEUixdhOOTldXy594ePMqOTSZUY,2022-03-07 07:53:01,2022/03/07 08:03:09,13.7421072,100.5497654,13.7403737159699,100.546906922877,608,1334.0,2022,166,8864a4b169fffff,8864a4b169fffff,3,2022/03/07,2022,7
45533,QlIIDwzEPpP73UlRKLw1BZmoK0w,2022-03-07 07:14:15,2022/03/07 07:42:16,13.7395147654997,100.517259720108,13.7890219663578,100.555411814125,1681,8169.0,2022,166,8864a4b109fffff,8864a4ba09fffff,3,2022/03/07,2022,7
45543,HPqN+2VC0dX4FFn147zBZw2RiVI,2022-03-07 08:21:33,2022/03/07 08:28:33,13.7489311840174,100.540932969766,13.7495553369764,100.546492478514,420,660.0,2022,166,8864a4b161fffff,8864a4b16dfffff,3,2022/03/07,2022,8
45550,qWc8ET3bQ7sR5a9qKoJJnHPIVDA,2022-03-07 08:53:25,2022/03/07 09:41:25,13.7450668,100.5440623,13.6937842285561,100.505668586918,2880,8583.0,2022,166,8864a4b169fffff,8864a4b069fffff,3,2022/03/07,2022,8
45551,kuKoLdRoEZPdyWMMhjm0ACOS5r0,2022-03-07 08:14:53,2022/03/07 08:41:54,13.7429744962118,100.549007788446,13.7578245,100.5653993,1621,4335.0,2022,166,8864a4b169fffff,8864a484b1fffff,3,2022/03/07,2022,8
45559,/Yt1LG3OFnYLF7Y8F+3d6yEe/kY,2022-03-14 07:33:07,2022/03/14 07:49:19,13.7349618564428,100.538823644368,13.7229720853647,100.519025523016,972,2669.0,2022,167,8864a4b145fffff,8864a4b15dfffff,3,2022/03/14,2022,7
45561,ZdS8eGNcafBlz94IAdBJqPs0090,2022-03-14 07:06:14,2022/03/14 07:39:14,13.7460860664006,100.531223573283,13.7774181459677,100.394952431336,1980,18022.0,2022,167,8864a4b10dfffff,8864a4a221fffff,3,2022/03/14,2022,7
45568,XTbyR/jekv5kzeXvlgaeRZhTH28,2022-03-14 07:51:53,2022/03/14 07:59:44,13.7294698262045,100.537109346617,13.719525546315,100.564554868402,471,3164.0,2022,167,8864a4b141fffff,8864a484d3fffff,3,2022/03/14,2022,7
45575,wh+rOTpNBf1G4xC5LpdFNUYIfM8,2022-03-14 07:35:54,2022/03/14 08:15:25,13.7446538919711,100.539251090206,13.7204331849315,100.484719006849,2371,8673.0,2022,167,8864a4b16bfffff,8864a4b027fffff,3,2022/03/14,2022,7
45576,wh+rOTpNBf1G4xC5LpdFNUYIfM8,2022-03-14 08:47:25,2022/03/14 08:55:25,13.7382355135778,100.539209280693,13.7326055267876,100.529009748592,480,1838.0,2022,167,8864a4b145fffff,8864a4b147fffff,3,2022/03/14,2022,8
45584,Cs7DvDhp2wnSRRpxlItNzYMbJ24,2022-03-14 07:33:17,2022/03/14 07:43:39,13.7305203853054,100.534478631789,13.7473986244902,100.524064243317,622,5182.0,2022,167,8864a4b141fffff,8864a4b10dfffff,3,2022/03/14,2022,7
45587,drjO9fJd9IqPgCLRga01mTgiR7o,2022-03-14 07:11:32,2022/03/14 07:28:32,13.730160657153,100.535416514028,13.7329661018475,100.528558630814,1020,2427.0,2022,167,8864a4b141fffff,8864a4b147fffff,3,2022/03/14,2022,7
45598,JOR2zC5gYZqUSqVUtc8Bf9UIF/A,2022-03-14 08:04:54,2022/03/14 08:23:53,13.7320368040621,100.533839505039,13.7603266372781,100.554805309467,1139,5076.0,2022,167,8864a4b141fffff,8864a484b3fffff,3,2022/03/14,2022,8
45599,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-03-14 07:03:14,2022/03/14 07:26:14,13.7343465940019,100.54124109215,13.7165277161832,100.589245516597,1380,7177.0,2022,167,8864a4b145fffff,8864a484ddfffff,3,2022/03/14,2022,7
45607,lEWpjGBTWXc90wvCWeuvC7n/fJY,2022-03-14 08:55:10,2022/03/14 09:13:11,13.7320916203014,100.530854736655,13.7569997,100.5337729,1081,3795.0,2022,167,8864a4b147fffff,8864a4b167fffff,3,2022/03/14,2022,8
45617,9GVWkphl+2oJOn2gZZ2Cmz0Tp9E,2022-03-14 08:56:57,2022/03/14 09:36:45,13.7349606792535,100.546068610827,13.8187726390251,100.563167994453,2388,10419.0,2022,167,8864a48493fffff,8864a4ba21fffff,3,2022/03/14,2022,8
45624,s/UlSXftPtgiH2CnQGUXuvG5uKg,2022-03-14 08:29:44,2022/03/14 08:39:22,13.7335571424839,100.528839531365,13.7525554526365,100.526019229954,578,2689.0,2022,167,8864a4b147fffff,8864a4b105fffff,3,2022/03/14,2022,8
45630,79nARAKyqqSKCOc18xJLrCt+qdI,2022-03-14 08:25:32,2022/03/14 08:41:31,13.735656988957,100.521897290367,13.7505342689544,100.516899687061,959,2494.0,2022,167,8864a4b109fffff,8864a4b107fffff,3,2022/03/14,2022,8
45636,2f2+/RReWbYQTu2+8hWz4pqx3JY,2022-03-14 07:51:47,2022/03/14 08:13:47,13.7469532988914,100.544403730712,13.7539582016456,100.540704190812,1320,1909.0,2022,167,8864a4b169fffff,8864a4b161fffff,3,2022/03/14,2022,7
45662,vsY73O1DqHw/Nt3MCS05tItwAKQ,2022-03-21 07:51:06,2022/03/21 07:57:06,13.7447447355395,100.539564037832,13.759049814023,100.542456755284,360,1752.0,2022,168,8864a4b16bfffff,8864a4b165fffff,3,2022/03/21,2022,7
45664,qkiB6uXQMiB9LR6dABewlTrLuBQ,2022-03-21 07:06:58,2022/03/21 07:24:57,13.7417476261921,100.515943810815,13.7309442467252,100.533047627243,1079,3526.0,2022,168,8864a4b101fffff,8864a4b141fffff,3,2022/03/21,2022,7
45668,DPQsGkXXC+HQUeR1qginMyGiYAQ,2022-03-21 07:18:05,2022/03/21 07:56:05,13.7421736400666,100.535361502575,13.7133590586922,100.57315282589,2280,7070.0,2022,168,8864a4b16bfffff,8864a484d1fffff,3,2022/03/21,2022,7
45679,riF1NjpAnol7mo52J8rJwkO0hyQ,2022-03-21 07:16:03,2022/03/21 07:34:01,13.7344349382018,100.541135894518,13.769212761065,100.496591044381,1078,7536.0,2022,168,8864a4b145fffff,8864a4b137fffff,3,2022/03/21,2022,7
45680,T3cM3pPPLkH2vAeD7b75llCdk5A,2022-03-21 08:09:47,2022/03/21 08:25:50,13.7315568879866,100.533781776431,13.7086501075692,100.543124782585,963,3448.0,2022,168,8864a4b141fffff,8864a4b323fffff,3,2022/03/21,2022,8
45684,Rg6W8Y+FLNWYVyZj2DSdeEcR6TE,2022-03-21 07:38:27,2022/03/21 07:47:27,13.7333865747477,100.538068787865,13.7474105448942,100.523999273822,540,3063.0,2022,168,8864a4b145fffff,8864a4b10dfffff,3,2022/03/21,2022,7
45692,n5Ljd5pQ64Pr64MndwCZM8SXFvw,2022-03-21 07:51:02,2022/03/21 08:13:49,13.7344492996359,100.534064890639,13.7731945438861,100.485933303613,1367,8932.0,2022,168,8864a4b147fffff,8864a4bad9fffff,3,2022/03/21,2022,7
45694,mnNqzGS5syIns+0kHqiDkM8Gt50,2022-03-21 08:20:29,2022/03/21 08:41:29,13.7449437,100.5375825,13.7277218542962,100.532311113774,1260,2728.0,2022,168,8864a4b16bfffff,8864a4b141fffff,3,2022/03/21,2022,8
45699,QZaEq/x1eQB9Tg7HAiS5aBpFpQ8,2022-03-21 07:01:45,2022/03/21 07:13:45,13.7296827442545,100.536401158138,13.7213960297334,100.530712265313,720,2667.0,2022,168,8864a4b141fffff,8864a4b14bfffff,3,2022/03/21,2022,7
45709,pUVGx2SprrpQ78b/qZJX/QJp9v8,2022-03-21 08:49:51,2022/03/21 08:55:51,13.7307355,100.537039,13.7509597407757,100.541211178041,360,2297.0,2022,168,8864a4b141fffff,8864a4b161fffff,3,2022/03/21,2022,8
45711,4qnFC2KO6157/ee544Snd84oJKo,2022-03-21 08:40:47,2022/03/21 08:56:47,13.748448253028,100.5188346486,13.76188026068,100.504610436508,960,2665.0,2022,168,8864a4b101fffff,8864a4b131fffff,3,2022/03/21,2022,8
45715,SBe6eeTcmDSwoFve2tlGdprEmsA,2022-03-21 08:36:15,2022/03/21 08:50:26,13.747456841921,100.540689298723,13.7777722534624,100.568011288942,851,5654.0,2022,168,8864a4b161fffff,8864a4ba41fffff,3,2022/03/21,2022,8
45717,ZJT1iS4qrdJjDJYNKx5SN6jC/64,2022-03-21 07:35:06,2022/03/21 07:52:06,13.7442690772505,100.543909851184,13.7449516756283,100.557924696413,1020,2801.0,2022,168,8864a4b169fffff,8864a484bbfffff,3,2022/03/21,2022,7
45724,VN/rqtTLpNsNEiST83hZi8eCNY0,2022-03-21 07:24:54,2022/03/21 07:49:54,13.7404434688072,100.522457235962,13.7368894210849,100.560699203756,1500,6418.0,2022,168,8864a4b109fffff,8864a48491fffff,3,2022/03/21,2022,7
45726,o+BixAXZpawvbmTNo56EprnIWk0,2022-03-21 07:50:54,2022/03/21 08:15:54,13.7319477,100.533711,13.7456209910124,100.511307256855,1500,3505.0,2022,168,8864a4b141fffff,8864a4b103fffff,3,2022/03/21,2022,7
45727,sFB/sH5Ji62OIVXBYS+VN6r2DB4,2022-03-21 07:03:22,2022/03/21 07:30:22,13.7459684513947,100.531170127816,13.7592542886882,100.492713061426,1620,5276.0,2022,168,8864a4b10dfffff,8864a4b133fffff,3,2022/03/21,2022,7
45731,jvWVryJLG2pbQ4lXZrTfbxgPH7I,2022-03-21 07:16:45,2022/03/21 07:26:46,13.7447412780763,100.522293259993,13.7567220604089,100.539539075886,601,2972.0,2022,168,8864a4b10dfffff,8864a4b167fffff,3,2022/03/21,2022,7
45734,AwZH4Fone6PAiPZ/A0Xsyy3E9VQ,2022-03-21 07:20:44,2022/03/21 07:38:44,13.7417652206828,100.535297448091,13.7381232108201,100.512669357465,1080,3836.0,2022,168,8864a4b16bfffff,8864a4b10bfffff,3,2022/03/21,2022,7
45735,v39lSbU2qMfrYmqmBHLKtUI4Iq8,2022-03-21 07:13:37,2022/03/21 07:38:38,13.733528551184,100.534048016112,13.7105337699558,100.520400688279,1501,3806.0,2022,168,8864a4b147fffff,8864a4b337fffff,3,2022/03/21,2022,7
45737,NqAwLOnuA4QxcHsriOWrzkhCwnc,2022-03-21 08:15:25,2022/03/21 08:54:48,13.7402860041833,100.535060211,13.6940761275036,100.494854141281,2363,7659.0,2022,168,8864a4b16bfffff,8864a4b06bfffff,3,2022/03/21,2022,8
45757,nAZuNAzEwX8v2pCIsON3n5cRd7M,2022-03-28 08:07:16,2022/03/28 08:15:16,13.7388389477237,100.539427152413,13.7266892729788,100.528018805624,480,2289.0,2022,169,8864a4b145fffff,8864a4b143fffff,3,2022/03/28,2022,8
45766,MfyeB6RWqpZXjE6FvS8VC7ljGhc,2022-03-28 08:58:49,2022/03/28 09:05:49,13.7449789487365,100.540284119623,13.7418763938717,100.547161419202,420,2828.0,2022,169,8864a4b16bfffff,8864a4b169fffff,3,2022/03/28,2022,8
45779,8C3aT8TFxl/pHk4zaKKM5V0xwug,2022-03-28 07:34:40,2022/03/28 07:59:40,13.7357106713783,100.542425951689,13.7433798308188,100.590945136889,1500,6884.0,2022,169,8864a4b145fffff,8864a48485fffff,3,2022/03/28,2022,7
45785,wh+rOTpNBf1G4xC5LpdFNUYIfM8,2022-03-28 07:41:28,2022/03/28 08:25:34,13.730296673768,100.536855872898,13.7410848455822,100.497775910888,2646,5762.0,2022,169,8864a4b141fffff,8864a4b111fffff,3,2022/03/28,2022,7
45790,Avd3Q0+qPgH6moJbLRcF0t46OXw,2022-03-28 08:24:42,2022/03/28 08:50:42,13.7430103466669,100.535497119722,13.7668593685634,100.484338351027,1560,8766.0,2022,169,8864a4b16bfffff,8864a4b1e5fffff,3,2022/03/28,2022,8
45799,VpQwVaB5Ua7GPELoG+2SHauusjg,2022-03-28 08:35:05,2022/03/28 08:51:05,13.7450612232176,100.537706771251,13.7647673536808,100.53772505813,960,2912.0,2022,169,8864a4b16bfffff,8864a4b12dfffff,3,2022/03/28,2022,8
45802,QZaEq/x1eQB9Tg7HAiS5aBpFpQ8,2022-03-28 07:32:25,2022/03/28 07:54:25,13.7387365765026,100.517122660358,13.7230267909829,100.534552357609,1320,3882.0,2022,169,8864a4b109fffff,8864a4b141fffff,3,2022/03/28,2022,7
45805,Za9tBZeK/fatNGjBmE7Qv0gQ/K4,2022-03-28 08:54:50,2022/03/28 09:00:50,13.7447859329902,100.538490972556,13.7560747730977,100.53326606904,360,1992.0,2022,169,8864a4b16bfffff,8864a4b163fffff,3,2022/03/28,2022,8
45809,Y0hJsBpk85z79Ahsr+tcg8LnnvM,2022-03-28 07:16:06,2022/03/28 07:41:07,13.7375626585622,100.546594281699,13.7075908998714,100.60015756283,1501,7967.0,2022,169,8864a48493fffff,8864a486b5fffff,3,2022/03/28,2022,7
45812,2f2+/RReWbYQTu2+8hWz4pqx3JY,2022-03-28 08:12:34,2022/03/28 08:33:04,13.7449970989839,100.53807950039,13.760749609214,100.542475484647,1230,2103.0,2022,169,8864a4b16bfffff,8864a4b165fffff,3,2022/03/28,2022,8
45815,02LTK8y/kjJxskvludZIlBCNk4Q,2022-03-28 07:08:55,2022/03/28 07:17:55,13.734046260002,100.545171148293,13.7200919488214,100.55953272322,540,3981.0,2022,169,8864a48493fffff,8864a4b325fffff,3,2022/03/28,2022,7
